id,date_time,city,state_id,shape,duration,summary,date_posted
1237,1/3/21 01:00,Hampton,AR,Circle,,Have videos of UFO the light on it would be bright and then go dim there appeared to be smaller ones nearby it.,1/19/21
1238,1/3/21 00:00,Westcliffe,CO,Circle,1 minute,Blue circular object with small whitish arms(?),5/20/21
1239,1/2/21 22:30,Rahway,NJ,Cigar,30 seconds,"It was follow a air plain high in the West sky,red in color,  no sound, then it sorry off passing the plain, then it was gone, but the",1/19/21
1240,1/2/21 21:30,Buxton,ME,Cross,30 seconds,"Close encounter with a massive UFO in Buxton, Maine",1/19/21
1241,1/2/21 18:30,Pipersville,PA,Triangle,25 seconds,huge V shaped white lights. 5 lights on each side. No noise. Very odd sort of vapor trail appears then gone.,1/19/21
1242,1/2/21 18:28,Tucson,AZ,Light,1 minute,Orange erratic light over Tucson,1/19/21
1243,1/2/21 18:20,Clarendon,VT,Other,10 Seconds,Tetris-like Football Goal,1/19/21
1244,1/2/21 17:13,Near DISTRICT of Columbia,,Unknown,,Was headed towards Washington d.c....about 10 minutes out...when we was recording...didn't realize until we a couple hours later after,1/19/21
1245,1/2/21 14:04,Gulfport,MS,Sphere,Less than one minute,"Adult woman observed sphere moving west, just below clouds.",1/19/21
1246,1/2/21 11:30,Middletown,KY,Disk,45 minutes,When originally spotted it had red lights on that where in a saucer or disc shape. The object was moving left to right and stopping on,1/19/21
1247,1/2/21 09:30,Cabo San Lucas (Baja)(Mexico),,Unknown,,((NUFORC Note:  Witness does not provide any detailed information.  PD)),1/19/21
1248,1/2/21 01:00,Mountainside,NJ,Unknown,3 Hours,"After encountering a strange scene on the highway, I couldn’t account for three hours of my time.",1/19/21
1249,1/1/21 00:00,Rapid City,SD,Light,On going,70 lights all moving around sky. Initially look like stars but are rapidly blinking. An seemingly in atmosphere. Some are orange.some a,1/19/21
1250,1/1/21 20:28,TAMPA,FL,Fireball,1 minute,"Large, orange fireball over Tampa, FL at 8:28 p.m. on Jan 1st",1/19/21
1251,1/1/21 20:22,Star Valley,AZ,,,MADAR Node 53,1/19/21
1252,1/1/21 19:48,Richland,WA,Unknown,45 seconds,Walking my dog & began filming with my iPhone 12 what I thought was a plane near Hanford.,1/19/21
1253,1/1/21 18:00,Gallaman,MS,Circle,1 second,Me and my wife were driving down U.S.51 Highway at approximately 6 p.m. headed south bound toward Hazelhurst Mississipi when we saw a b,3/2/21
1254,1/1/21 15:25,Towson,MD,,,MADAR Node 31,1/19/21
1255,1/1/21 12:00,Marcus Hook,PA,Fireball,2 minutes,Minutes after fireworks I had noticed an orange fireball in the sky. It was moving fast and it skipped speed a few times.,3/2/21
1256,1/1/21 11:10,Royal Palm Beach,FL,,,MADAR Node 76,1/19/21
1257,1/1/21 04:38,Near Philadelphia,MS,Circle,Approx. 1 hr,"My friend and I were en route to Philadelphia, Miss. I think the road is 116(?). I noticed 2 suns. Then hundreds and hundreds of pink o",1/19/21
1258,1/1/21 04:00,Mt.Tremper NY,NY,Disk,On and off for 3 hours,Catskills (Mt.Tremper) NIGHT TIME UFO SIGHTINGS,1/19/21
1259,1/1/21 02:26,Burkburnett,TX,Light,7 hours,Lights circling.,1/19/21
1260,1/1/21 01:08,Garretsville,OH,,,MADAR Node 64,1/19/21
1261,1/1/21 00:40,Fort Myers,FL,Sphere,10 minutes,4 Flame Orange & 1 Red Fast Moving Orbs New Years Morning,1/19/21
1262,1/1/21 00:15,lehigh acres,FL,Fireball,30 Minutes,"20-25 fireballs/orbs flying high above my neighborhood over the course of 30 mins, each zooming off before they disappeared.",1/19/21
1263,1/1/21 00:12,Rocklin/ Roseville,CA,Fireball,5 min,Red very bright ball of light. It was cylindrical in shape and flickered.,1/19/21
1264,1/1/21 00:10,Tucson,AZ,Formation,10 min,Five of us watched a formation of about 40+ sparkling objects fade in and out below the moon for about 10 minutes.,1/19/21
1265,1/1/21 00:07,Marcus Hook,PA,Fireball,One minute,Orange fireball traveling at high speed,1/19/21
1266,1/1/21 00:05,Albuquerque,NM,Formation,:30,"My son and grand daughter went outside to watch fireworks on NYE 2020/2021 , I told them too cold so I did not go w them. My granddaugh",1/19/21
1267,1/1/21 00:00,Tempe,AZ,Sphere,18 Minutes,Six orange/red orbs one by one flew over Tempe AZ new years eve 2020 over 18 min from low altitude to disappearing into space,1/19/21
1268,1/1/21 00:00,Riverview,FL,Circle,1 minute,"Round, possibly saucer shaped, with red lights rotating around it.",1/19/21
1269,1/1/21 00:00,PHOENIX,AZ,Circle,8 min,low flying circular red shapes were seen during the fireworks by Tempe Town lake at midnight. one at a time the objects appeared one af,1/19/21
1270,12/31/20 23:30,Damascus,MD,Fireball,12:00,Red sphere transitions into an eye...,1/19/21
1271,12/31/20 23:30,Port St John,,,5 minutes,Orange Fireball the size of a football glided noiselessly over our house towards the fields in the refuge area. It was slow and steady,1/19/21
1272,12/31/20 23:10,Palm Springs,CA,Formation,3 minutes,"4 orange lights , one behind the other. Then a 5th one  going faster to catch up. One by one they all went dark.",1/19/21
1273,12/31/20 22:38,Caldwell,ID,Circle,2 min,"Out back on my patio, my wife and i saw a very large orange orb floating through the sky. Got video and picture if it. It came up slowl",1/19/21
1274,12/31/20 22:30,Ashland,NH,Sphere,10-15minutes,"Large, brightly glowing orange spheres, which moved in a pattern of hovering and rapid movement.",1/19/21
1275,12/31/20 22:30,Nazareth,PA,Fireball,2 minutes,Pulsating orange orb in eastern sky,1/19/21
1276,12/31/20 21:20,Oak island,NC,Light,3 min,Yellow light moving north over Oak Island NC,1/19/21
1277,12/31/20 21:15,Roseville,CA,Light,5 minutes,Two Light Orbs Appear for 5 Minutes in Night Sky,1/19/21
1278,12/31/20 21:02,Seattle,WA,Formation,3-5 minutes,V formation made up of three dots rose out of the tree-line and then quickly disappeared.,1/19/21
1279,12/31/20 21:00,Tempe,AZ,Oval,40 seconds,"orange light traveling east then slows, turns north and stops. 20 seconds later fades out",1/19/21
1280,12/31/20 21:00,Edmonton,AB,Formation,3-5,Three Orange Lights Triangle,1/19/21
1281,12/31/20 20:50,Oakridge,OR,Triangle,7 seconds,"Triangular-Egg shaped craft caught in still photo north of Klamath Falls, Or.",1/19/21
1282,12/31/20 19:31,Florence,AZ,Sphere,4 minutes,Glowing Sphere over roof tops at Merrill Ranch in Florence AZ,1/19/21
1283,12/31/20 19:00,Morro Bay,CA,Other,2-3 mins,Morro bay orbs New Years Eve2020,1/19/21
1284,12/31/20 18:00,sellersville,PA,Circle,6 minutes around,6-7 Orange/Red UFOs,1/19/21
1285,12/31/20 17:40,Surprise,AZ,Cigar,1.22,White glowing tictac or cigar shaped craft spinning completely silent heading north in the surprise AZ sky,3/2/21
1286,12/31/20 17:00,Eagle Lake,ME,Disk,40 Minutes,UFO In My Backyard On New Year’s Eve,1/19/21
1287,12/31/20 05:06,Helotes,TX,,,MADAR Node 158,1/19/21
1288,12/31/20 04:33,Jonesboro,AR,,,MADAR Node 143,1/19/21
1289,12/31/20 01:37,Orlando,FL,Triangle,approximately one second,Green triangle rapidly and silently moving East,1/19/21
1290,12/30/20 22:37,Manchester,CT,,,MADAR Node 151,1/19/21
1291,12/30/20 21:00,Castle Rock,CO,Sphere,&lt;10s,It was a silentl spherical orb of a dark color or transparently distorting the clouds behind it.,1/19/21
1292,12/30/20 20:45,Wellington,FL,Light,30 minutes,numerous objects heading southeast in staggered formation of 2-3 each with as many as 6 within 60 degree arc traversing sky from northw,1/19/21
1293,12/30/20 19:52,Coral Gables,FL,Sphere,5 minutes,Orange-reddish orb floating slowly heading West at about 400 feet making no sound,1/19/21
1294,12/29/20 23:00,Belleville,ON,Flash,Seconds to 1 Minute,4 Greenish Blue Blob-Like Objects Flashing Low In Southern Sky,1/19/21
1295,12/29/20 22:00,Spotsylvania,VA,Flash,Every night for weeks,My name is ((deleted)) and for the last couple of weeks me and my wife and grandkids have been watching this flashing light in the ski.,1/19/21
1296,12/29/20 20:00,Port St. Lucie,FL,Teardrop,3 min,At 20:00 pm on the 29th of Dec 2020.I heard a swishing sound coming from our side of my home .I went to investigate looking up,1/19/21
1297,12/29/20 20:00,McKees Rocks,PA,Light,5 minutes,Red lights hovering above Pittsburgh suburbs.,1/19/21
1298,12/29/20 16:27,Eatontown,NJ,Sphere,30mins,"Small reflective orb flying over monmouth county, nj followed by several military jets.",1/19/21
1299,12/29/20 16:16,Oaklandon,IN,,,MADAR Node 87,1/19/21
1300,12/29/20 16:05,Raleigh,NC,Circle,5 seconds,I saw a large solid black circle next to a cloud parking my car. It was perfectly still and did not move. I continued to stare at it an,1/19/21
1301,12/29/20 12:11,Port Angeles,WA,,,MADAR Node 49,1/19/21
1302,12/29/20 06:44,Farmington Hills,MI,,,MADAR Node 144,1/19/21
1303,12/28/20 21:30,Garner,NC,Light,20 minutes,Bight white orb moving fast but fluid in multiple direction in sky. Possibly saw another orb couldn’t confirm.,1/19/21
1304,12/28/20 20:50,Henderson,NV,Circle,4 minutes,3 low flying circular objects with flashing orange lights,1/19/21
1305,12/28/20 18:35,Oronoco,MN,Fireball,2 hours,about 6:35pm I went out side with my little brother to use our Orion telescope to look at the moon and stars. We both saw and orange lo,1/19/21
1306,12/28/20 17:35,Beaverton,OR,Triangle,20 Minutes,Triangle UFO westbound,1/19/21
1307,12/28/20 17:35,Hillsboro,OR,Triangle,20 minutes,Truangle tracked for 20 minutes headed west,1/19/21
1308,12/28/20 17:35,Beaverton,OR,Triangle,10 minutes,Triangle UFO moving west,1/19/21
1309,12/28/20 14:45,Tallahassee,FL,Changing,5 min+,"3 bright white objects changed direction and shape formation, then merged into 1 oblong object",1/19/21
1310,12/28/20 14:00,Placentia,CA,Unknown,2 seconds,Cluster bubble object in air.,1/19/21
1311,12/28/20 13:22,Marietta,GA,Circle,,Bright circle light moving slowly then 30 seconds later it faded and disappeared.,1/19/21
1312,12/28/20 06:15,Marion,IA,Light,4 min,Night red light with small white lights.,1/19/21
1313,12/27/20 22:20,La Plata,MD,Sphere,5 seconds,A yellow sphere circle twice and the zoom out to disappear.  It traveled from Northeast to the Southwest,1/19/21
1314,12/27/20 21:57,Vernal/Naples,UT,Fireball,5 minutes,"we are looking west as we walk out toward the trucks from house as seen  at the bottom of screen . It was coming at us going East, then",1/19/21
1315,12/27/20 19:15,Hensley,AR,Formation,1 hour,"I noticed what I thought was a satellite in the sky above my house,my daughter pointed out that there were several others.they were mov",1/19/21
1316,12/27/20 19:00,Boone,NC,Unknown,4 seconds,"Driving home probably 6-8 pm et. Saw a very bright white light (looked exactly like a bright star) fall straight downward. No tail, ext",1/19/21
1317,12/27/20 16:30,Outside of truth or consequences,NM,Changing,8 minutes,Cigar shape object that changed shape to a fish like object and others to appear to have landing legs.,1/19/21
1318,12/27/20 15:43,Houston,TX,,,MADAR Node 118,1/19/21
1319,12/27/20 04:00,Waco,GA,Circle,1 hour,Blue red white pulsating orb moving at a high rate of speed across the sky and in figure 8 while blinking in and out,1/19/21
1320,12/27/20 03:43,Lords Valley,PA,,,MADAR Node 44,1/19/21
1321,12/26/20 23:50,Waldron,AR,Light,5 seconds,"It was a green light with a trail, traveling at an insane speed, I have seen shooting stars and this was not one of them.",1/19/21
1322,12/26/20 22:55,Bradenton,FL,Fireball,7 min,5 red orbs,1/19/21
1323,12/26/20 21:40,Delmar,MD,,20min,Unexplainable bright pulsating yellow-orange object hovering and then flying away at a high rate of speed.,1/19/21
1324,12/26/20 20:00,Topeka,KS,Cigar,Approx 10 minutes,Blue colored circular object in the night sky.,1/19/21
1325,12/26/20 19:17,,BC,Unknown,,Yellow. illuminated odd shaped object.,1/19/21
1326,12/26/20 18:20,Decatur,AL,Light,45 seconds,single white light rapidly blinking. Decatur Alabama 6:20 pm. clear night stars were out. total view time approximately 45 seconds. dir,1/19/21
1327,12/26/20 16:33,Jamesport,NY,Light,5 seconds,Saw ufo 12-26-2020,1/19/21
1328,12/26/20 15:45,Raleigh (13 miles SW of)(in-flight),NC,Unknown,<1 second,A flying object at 29000 feet.  ((NUFORC Note:  REPORT FROM COMMERCIAL AIRLINE PILOT.  PD)),1/19/21
1329,12/26/20 15:00,Whittier,CA,Sphere,10 minutes,"Orb of light, splits into two orbs.",1/19/21
1330,12/26/20 13:00,"Hondo, Seco",NM,Circle,2 hours,There is a bright flashing circular object over Taos Mountain/Taos Ski valley area. it seems to get bigger and brighter then back to sm,1/19/21
1331,12/26/20 09:30,D’Iberville,MS,Cylinder,5 minutes,Saw metallic cylinder shaped object that didn’t move at about 8000 feet in the sky,1/19/21
1332,12/26/20 07:00,Oaksboro,NC,Changing,Night and day,"I have seen for weeks now orbs in the sky and on the ground they seem to be communicating with these space craft in the sky, spycraft t",1/19/21
1333,12/26/20 06:15,Chesapeake,VA,Unknown,5 minutes,Very bright blinking white object in early morning western sky on 12/26/2020,1/19/21
1334,12/26/20 03:45,Norwalk,CT,Triangle,5 minutes,It was a clear enough night to see it was triangular in shape with no sound moving very slowly,1/19/21
1335,12/26/20 02:10,Temple City,CA,Circle,5 minutes,2 reddish yellow pulsating slow moving lights hovering over Los Angeles,1/19/21
1336,12/25/20 23:30,Hyden,KY,Unknown,Unknown,"Bright red orb reported by local 911 center, law enforcement dispatched to investigate sightings",1/19/21
1337,12/25/20 20:29,Long Island,NY,Disk,1 minute,Actual ufo in the sky with light beam - I have never seen anything like this before in my life.,1/19/21
1338,12/25/20 20:00,Santa Fe,NM,Other,Seconds,"Large flash through sky, exact point of origin unknown, approximate to south side of town. Flash was quick and indescribable, light pro",1/19/21
1339,12/25/20 20:00,Salt Lake City,UT,Fireball,10 minutes,Multiple glowing orange lights flying around in the dark evening sky for several minutes,1/19/21
1340,12/25/20 19:00,Star,ID,Unknown,5 minutes,red lights in a round configuration hovering was not a drone nor an aircraft,1/19/21
1341,12/25/20 12:30,Wolverhampton (UK/England),,Sphere,10 seconds,I was driving down newhampton road with my daughter when we seen a basketball size metallic ball floating in the sky about 50ft high. W,5/20/21
1342,12/25/20 09:00,San Pedro,CA,Changing,45 minutes,"Outside of my window on Christmas day (from second story apartment), I had a strange feeling to look outside and so I did. I noticed im",1/19/21
1343,12/24/20 23:30,West Chester,PA,Sphere,5 minutes,1 sphere like round firework. Still. Turned into 3 spheres. No sound until deep hum. No movement @1st. Then 3 from NW to SE.,1/19/21
1344,12/24/20 23:25,Hoorn (Netherlands),,Unknown,About five minutes,"Blinking lights, erratic movement, very far away.",1/19/21
1345,12/24/20 23:00,Hollywood,FL,Other,2 minutes,I was standing at the gas station waiting on car to be lifted on a tow truck. A object shooting up caught my attention. I thought it wa,1/19/21
1346,12/24/20 22:14,Chehalis,WA,Light,8 mins,A row of horizontal orange lights moving in formation then they began diverging in different directions twinkling on and off until they,1/19/21
1347,12/24/20 20:10,Marshall,MI,Circle,1 minute,"Fast moving, large orange orbs in the sky.",1/19/21
1348,12/24/20 19:20,Renton,WA,Light,30min,My wife and I saw 7 red light in the shy over Renton Wa,1/19/21
1349,12/24/20 16:30,Canon City,CO,Oval,5,"Something in the sky,  government planes appear to be heading toward it.",1/19/21
1350,12/24/20 13:50,Mt. Vernon,IN,,,MADAR Node 119,1/19/21
1351,12/24/20 00:35,Secaucus,NJ,Light,2min,Watched Small bright light travel southwest of manhattan. It was small solid light watched it for a minute or 2. It was lower than the,1/19/21
1352,12/23/20 21:00,New Bern,NC,Light,15 seconds,3 bright lights horizontaly in a row,1/19/21
1353,12/23/20 19:30,Keller,WA,Sphere,A few seconds,"Sphere-shaped craft seen in sky north of Keller, WA.Two of us were traveling down the east side of Cache Creek Rd at 7:30 pm on 12/",1/19/21
1354,12/23/20 18:00,Wenatchee,WA,Light,5 minutes,Two lights in night sky moved in controlled patterns both orange with white light “dropped” from one,1/19/21
1355,12/23/20 17:07,Leavenworth,WA,Oval,5 seconds,Green saucer with orb figure 8 and bursts off,1/19/21
1356,12/23/20 08:00,Brentwood,CA,Triangle,00:50,((NUFORC Note:  Witness provides no detailed information; elects to remain totally anonymous.  PD)),1/19/21
1357,12/23/20 07:30,Canadian Lakes,MI,Light,5 seconds,"light in sky ,no sound",12/23/20
1358,12/23/20 03:18,Grants,CA,Light,2 Seconds,Bright Orb seen below plane level at Mach 1+ Speeds,12/23/20
1359,12/23/20 03:00,East Quogue,NY,Other,30 mins,"flickering colored lights in the night sky, indistinguishable shape, sort of swaying / hovering / rotating around.",12/23/20
